task,parcellation,seed,estimator,variant,input_set,target,is_leak_target,contains_subject_info,is_connectome_only,pearson,spearman,r2,n_eval,lift_over_bvdemo,lift_perm_p,residualized_pearson,config_hash,git_commit,balanced_acc
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,pred_SC,CogCryst,False,False,True,0.429414343793051,0.3947372254196556,0.1731047573761295,195.0,-0.0117342820320792,0.5742128935532234,0.3533699190610432,806c0608,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,pred_FC,CogCryst,False,False,True,0.3264013228624528,0.3105697320096746,0.1019119667142171,195.0,-0.1147473029626774,0.993503248375812,0.2014904717960366,5c6a6207,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_FC+bv+demo,CogCryst,False,True,False,0.6159037609082477,0.5882588563997692,0.3485983239814639,195.0,0.1747551350831174,0.0004997501249375,0.513411019640394,af074e2c,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_SC+bv+demo,CogCryst,False,True,False,0.3660866320132486,0.3586416286515365,0.1279487892316019,195.0,-0.0750619938118816,0.9625187406296852,0.1731845960627476,395f636d,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,pred_SC+bv+demo,CogCryst,False,True,False,0.548478524995829,0.4897513623098831,0.269228728703737,195.0,0.1073298991706988,0.0004997501249375,0.2757147704728223,5c9002be,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,pred_FC+bv+demo,CogCryst,False,True,False,0.4779580463562637,0.437151938790076,0.2070578999710928,195.0,0.0368094205311334,0.0409795102448775,0.1907675016749213,d585bab7,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,pred_FC+bv,CogCryst,False,True,False,0.3366446807657458,0.3156604686654661,0.107187697597433,195.0,-0.1045039450593844,0.9930034982508744,0.1907466606404496,5bb72d8c,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,pred_SC+bv,CogCryst,False,True,False,0.431008575347182,0.3989394500983277,0.1724116494322312,195.0,-0.0101400504779481,0.5987006496751625,0.2977681275053906,45198756,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC,CogCryst,False,False,True,0.301158604163628,0.2994155889380753,0.0892753270246166,195.0,-0.1399900216615022,0.9970014992503748,0.1837083231129838,d7570dfd,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC,CogCryst,False,False,True,0.5708696979057933,0.5367292077740896,0.3065916624202383,195.0,0.129721072080663,0.0144927536231884,0.5200304220092006,6ac30b90,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv,CogCryst,False,True,False,0.58257910633734,0.5470191151520971,0.3168322276128352,195.0,0.1414304805122097,0.0064967516241879,0.512637676735834,bc6a5905,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv+demo,CogCryst,False,True,False,0.6103302351051815,0.5779292977586661,0.3430547793854949,195.0,0.1691816092800512,0.000999500249875,0.5104494876119143,ae04c4b3,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC+bv+demo,CogCryst,False,True,False,0.3672515948177645,0.3584919249031147,0.128559635102231,195.0,-0.0738970310073657,0.9580209895052474,0.1878570392933568,cf76a345,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,everything,CogCryst,False,True,False,0.6130873483141287,0.5754369326498062,0.339685540879007,195.0,0.1719387224889984,0.0014992503748125,0.5190300841643052,451ce7eb,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,bv+demo,sex,True,True,False,,,,,0.0,,,51ad5d2c,f8d84d1,1.0
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_FC,sex,True,False,True,,,,,-0.1350043029259897,,,cb352554,f8d84d1,0.8649956970740103
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_SC,sex,True,False,True,,,,,-0.1405981067125645,,,365d534a,f8d84d1,0.8594018932874354
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_FC+obs_SC,sex,True,False,True,,,,,-0.0629302925989673,,,141c8387,f8d84d1,0.9370697074010328
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,pred_SC,sex,True,False,True,,,,,-0.1588855421686746,,,118a4d9e,f8d84d1,0.8411144578313253
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,pred_FC,sex,True,False,True,,,,,-0.1240856282271944,,,a482f613,f8d84d1,0.8759143717728055
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_FC+bv+demo,sex,True,True,False,,,,,0.0,,,28e82885,f8d84d1,1.0
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_SC+bv+demo,sex,True,True,False,,,,,0.0,,,21f95b65,f8d84d1,1.0
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,pred_SC+bv+demo,sex,True,True,False,,,,,0.0,,,f4aab1fb,f8d84d1,1.0
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,pred_FC+bv+demo,sex,True,True,False,,,,,0.0,,,bc51f002,f8d84d1,1.0
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,pred_FC+bv,sex,True,True,False,,,,,-0.0957401032702237,,,4d49715a,f8d84d1,0.9042598967297762
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,pred_SC+bv,sex,True,True,False,,,,,-0.1124677280550774,,,7b90c6a8,f8d84d1,0.8875322719449226
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC,sex,True,False,True,,,,,-0.1361338209982788,,,84fe51c3,f8d84d1,0.8638661790017211
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC,sex,True,False,True,,,,,-0.1350043029259897,,,d46a4b99,f8d84d1,0.8649956970740103
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv,sex,True,True,False,,,,,-0.1095632530120481,,,6433cbf0,f8d84d1,0.8904367469879518
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv+demo,sex,True,True,False,,,,,-0.01651247848537,,,16a3662e,f8d84d1,0.98348752151463
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC+bv+demo,sex,True,True,False,,,,,0.0,,,4a774605,f8d84d1,1.0
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,everything,sex,True,True,False,,,,,-0.0104883820998278,,,c7217ccf,f8d84d1,0.9895116179001722
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,bv+demo,age,True,True,False,1.0,0.996144796445579,0.9999999999999996,195.0,0.0,1.0,,814f386d,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_FC,age,True,False,True,0.3736465781803147,0.3303020111788982,0.1011448315944799,195.0,-0.6263534218196851,1.0,,31cc637a,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_SC,age,True,False,True,0.3184811335506217,0.3398640329187768,0.0349540139099633,195.0,-0.6815188664493781,1.0,,4577337e,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_FC+obs_SC,age,True,False,True,0.4094472340346022,0.3821583717079007,0.1176511511363039,195.0,-0.5905527659653977,1.0,,9b8b3148,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,pred_SC,age,True,False,True,0.1828955996372709,0.1589345948032439,-0.0312312269497476,195.0,-0.817104400362729,1.0,,ccbd01b9,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,pred_FC,age,True,False,True,0.2988747990859419,0.3285766068652883,0.0269403953230132,195.0,-0.701125200914058,1.0,,9a8b2be6,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_FC+bv+demo,age,True,True,False,0.8086754108418014,0.8092024380243303,0.5857185745199278,195.0,-0.1913245891581985,1.0,,ab9afc36,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_SC+bv+demo,age,True,True,False,0.9167125495064218,0.9198582055363956,0.7845475568300997,195.0,-0.0832874504935781,1.0,,addf360f,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,pred_SC+bv+demo,age,True,True,False,0.9999999999999925,0.996144796445579,0.9999999999999836,195.0,-7.549516567451064e-15,1.0,,94012cb7,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,pred_FC+bv+demo,age,True,True,False,0.9999999999999885,0.996144796445579,0.999999999999976,195.0,-1.1546319456101628e-14,1.0,,c75dd9f8,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,pred_FC+bv,age,True,True,False,0.4329241692443858,0.4165486690792167,0.1340137795884823,195.0,-0.5670758307556141,1.0,,adee980b,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,pred_SC+bv,age,True,True,False,0.3465852328431797,0.3462319446016337,0.0673616732884042,195.0,-0.6534147671568201,1.0,,ed2e3113,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC,age,True,False,True,0.3231930248536823,0.3471994382633613,0.0373480242157904,195.0,-0.6768069751463175,1.0,,8272e77d,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC,age,True,False,True,0.3735347622588162,0.3333027849710239,0.1012822747382116,195.0,-0.6264652377411837,1.0,,182c9a5b,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv,age,True,True,False,0.4301067573274578,0.4065739800176273,0.1514604866627298,195.0,-0.569893242672542,1.0,,a6c8bd9c,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv+demo,age,True,True,False,0.8034999707597944,0.8031489008562412,0.5771610844533692,195.0,-0.1965000292402055,1.0,,27025aea,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC+bv+demo,age,True,True,False,0.9061476752005888,0.9102775000398252,0.762360115824977,195.0,-0.093852324799411,1.0,,557be69e,f8d84d1,
downstream_br,Glasser,2,bayesian_ridge,bayesian_ridge,everything,age,True,True,False,0.765654485380639,0.7721086822934597,0.5121090491783191,195.0,-0.2343455146193609,1.0,,a6f62492,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,bv+demo,CogTotal,False,True,False,0.3453183530960863,0.3629137230722477,0.1122939318418569,195.0,0.0,1.0,0.0991685758795851,e079109a,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC,CogTotal,False,False,True,0.4579380892554088,0.4134880525149656,0.2029385731970089,195.0,0.1126197361593224,0.0529735132433783,0.3354984807597997,614a4600,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_SC,CogTotal,False,False,True,0.1114302974081087,0.1136042980166311,-0.0348069418694805,195.0,-0.2338880556879776,0.9995002498750624,-0.135831711100344,482c65f4,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC+obs_SC,CogTotal,False,False,True,0.4064774063253831,0.3788174831973375,0.1640337406765394,195.0,0.0611590532292967,0.1564217891054472,0.2418390028543041,5712b293,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_SC,CogTotal,False,False,True,0.3693441641846769,0.3394242586062129,0.1353037473680336,195.0,0.0240258110885905,0.3333333333333333,0.2458945575248796,1409e8d9,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_FC,CogTotal,False,False,True,0.1906360078543076,0.189832777130422,0.0097176171520101,195.0,-0.1546823452417787,0.9895052473763118,0.0474987305800636,8f1a8911,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC+bv+demo,CogTotal,False,True,False,0.4928246253201473,0.4608756416446217,0.236654173727366,195.0,0.147506272224061,0.0064967516241879,0.3434923647389413,24b3e0b2,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_SC+bv+demo,CogTotal,False,True,False,0.1788915994771029,0.1777348168256292,-0.0078177955324609,195.0,-0.1664267536189834,0.9995002498750624,-0.1497776211529799,35607588,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_SC+bv+demo,CogTotal,False,True,False,0.4237426687781939,0.4073670510604202,0.1762139328041722,195.0,0.0784243156821076,0.0054972513743128,0.0636249345684579,2e04ef09,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_FC+bv+demo,CogTotal,False,True,False,0.343412127213453,0.3551054809999436,0.1084070023496472,195.0,-0.0019062258826332,0.585207396301849,0.1283543173871596,77bb0efe,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_FC+bv,CogTotal,False,True,False,0.2282243665641768,0.2298928056875097,0.034435167112889,195.0,-0.1170939865319094,0.96151924037981,0.0561419768606249,c8a19a81,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_SC+bv,CogTotal,False,True,False,0.3922205091167094,0.3707001159854728,0.1520835186055829,195.0,0.046902156020623,0.1934032983508246,0.2319834313724328,657795a7,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC,CogTotal,False,False,True,0.1261203899438017,0.1237123663890168,-0.0335080834499152,195.0,-0.2191979631522845,0.9995002498750624,-0.1090397681765115,772afb60,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC,CogTotal,False,False,True,0.4508084646319556,0.4045339434331909,0.199886971124037,195.0,0.1054901115358692,0.0619690154922538,0.3358357355116166,d56490d1,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv,CogTotal,False,True,False,0.4639760409688064,0.4307796388556219,0.2115408247507778,195.0,0.11865768787272,0.0299850074962518,0.3361437402751777,36db4dae,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv+demo,CogTotal,False,True,False,0.4887453574128524,0.4549715133246372,0.232892902246533,195.0,0.1434270043167661,0.0064967516241879,0.3429369131500631,3a7e5cba,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC+bv+demo,CogTotal,False,True,False,0.1907400924888014,0.1903320708767803,0.0003824460487845,195.0,-0.1545782606072849,0.9985007496251874,-0.1177456911341774,6dbb9a24,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,everything,CogTotal,False,True,False,0.4221284065330511,0.3797351478786508,0.1767891437698617,195.0,0.0768100534369648,0.0779610194902548,0.245786763208384,ffe2fc28,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,bv+demo,CogFluid,False,True,False,0.2562251074035783,0.2772314723718495,0.064566234405385,195.0,0.0,1.0,-0.0133128206603316,24d4d17f,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC,CogFluid,False,False,True,0.3388598863474327,0.2993641242441494,0.1082319765037642,195.0,0.0826347789438544,0.1299350324837581,0.2139381473848661,9ed26a51,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_SC,CogFluid,False,False,True,0.0900191117527068,0.0775626003422158,-0.0034923799461836,195.0,-0.1662059956508714,0.9770114942528736,-0.058304763653755,75c8d292,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC+obs_SC,CogFluid,False,False,True,0.3179316069408773,0.2989077308524644,0.09880315997324,195.0,0.061706499537299,0.1889055472263868,0.1809383972878489,7e4b7473,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_SC,CogFluid,False,False,True,0.24211259196325,0.2216785242644582,0.0559534722171978,195.0,-0.0141125154403282,0.5832083958020989,0.1596588450370913,8721e1dd,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_FC,CogFluid,False,False,True,0.1460405332645565,0.1515258428719937,0.013725237992573,195.0,-0.1101845741390217,0.9170414792603698,0.0567239763293283,100e7d82,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC+bv+demo,CogFluid,False,True,False,0.3716856094907773,0.3652741273518539,0.1313073513638892,195.0,0.115460502087199,0.0344827586206896,0.2203567708055863,d8acd5c6,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_SC+bv+demo,CogFluid,False,True,False,0.1456586000864919,0.1403976125130354,0.0113810154045682,195.0,-0.1105665073170863,0.9695152423788106,-0.0689811648228806,2c9069eb,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_SC+bv+demo,CogFluid,False,True,False,0.3173524772952848,0.3416420127937519,0.0992339483549856,195.0,0.0611273698917065,0.0164917541229385,0.1601171441362525,62138634,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_FC+bv+demo,CogFluid,False,True,False,0.2607171449041462,0.2788701188579526,0.0661070897427595,195.0,0.0044920375005679,0.4922538730634682,0.056711474364534,afce0ed3,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_FC+bv,CogFluid,False,True,False,0.195802247706092,0.2076743681713712,0.0365234678872248,195.0,-0.0604228596974862,0.7956021989005497,0.0639589722919421,154fcceb,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_SC+bv,CogFluid,False,True,False,0.299542734294604,0.3040049329344218,0.0828581471973465,195.0,0.0433176268910257,0.2768615692153923,0.1602823058377443,3f0a2833,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC,CogFluid,False,False,True,0.109462320965271,0.1004478157859112,-9.821109215679692e-05,195.0,-0.1467627864383072,0.9675162418790604,-0.03220690150513,8b4126ee,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC,CogFluid,False,False,True,0.3389193021294625,0.3061679462960779,0.1096035927154905,195.0,0.0826941947258841,0.1284357821089455,0.2221031691398153,88526acb,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv,CogFluid,False,True,False,0.3569229481547603,0.3406110816217543,0.120993460095367,195.0,0.1006978407511819,0.0704647676161919,0.2229216278824494,7d1eee27,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv+demo,CogFluid,False,True,False,0.3685266851881293,0.3607231407652642,0.1289997173704892,195.0,0.112301577784551,0.0369815092453773,0.2246643723278639,939f3a84,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC+bv+demo,CogFluid,False,True,False,0.1532694740577705,0.1504657802069097,0.0143669363728459,195.0,-0.1029556333458077,0.9550224887556222,-0.0437518199605698,b8332864,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,everything,CogFluid,False,True,False,0.3238080323354117,0.3250224959880303,0.1022600054523908,195.0,0.0675829249318334,0.1429285357321339,0.1849086131647705,57c36d60,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,bv+demo,CogCryst,False,True,False,0.3747618042778344,0.3540577939376464,0.1309845265859266,195.0,0.0,1.0,0.1555217526090223,593f7bd6,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC,CogCryst,False,False,True,0.4268534352791348,0.4020553986714901,0.182082363519081,195.0,0.0520916310013003,0.2198900549725137,0.3392660213492353,4177f8e4,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_SC,CogCryst,False,False,True,0.1294014604442812,0.1161745308631059,-0.0225228257290388,195.0,-0.2453603438335532,1.0,-0.1153794686104125,92aa3c7a,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC+obs_SC,CogCryst,False,False,True,0.3852961038780861,0.3661757446893965,0.1471977380914341,195.0,0.0105342996002517,0.3978010994502748,0.2583356721277124,d4b21355,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_SC,CogCryst,False,False,True,0.3628131586010695,0.320401045512485,0.1313813380276053,195.0,-0.0119486456767649,0.5092453773113443,0.2570992642688029,d614c890,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_FC,CogCryst,False,False,True,0.1743783838183377,0.1652645718917652,-0.0010722179599602,195.0,-0.2003834204594967,0.9960019990004998,-0.0396498015981391,2bbc9a5b,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC+bv+demo,CogCryst,False,True,False,0.4655564923044694,0.4433656748569222,0.2165341776178726,195.0,0.0907946880266349,0.0704647676161919,0.3518584239007731,572a8910,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_SC+bv+demo,CogCryst,False,True,False,0.2132336996042104,0.1927858744004144,0.0178644269758935,195.0,-0.161528104673624,0.9995002498750624,-0.1296699880829636,3cc64d13,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_SC+bv+demo,CogCryst,False,True,False,0.4687311214681803,0.4356207061327151,0.2178947765059873,195.0,0.0939693171903459,0.0144927536231884,0.2703105251533885,28afec13,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_FC+bv+demo,CogCryst,False,True,False,0.347137651258895,0.3108361588423222,0.1085933344161513,195.0,-0.0276241530189393,0.8070964517741129,0.0175163949399491,5c873e41,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_FC+bv,CogCryst,False,True,False,0.1946879780427932,0.1853435509904748,0.0107452975033661,195.0,-0.1800738262350412,0.9955022488755624,-0.0285042194388324,cccb95fc,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_SC+bv,CogCryst,False,True,False,0.377230952947652,0.3424051401262807,0.1419733399083819,195.0,0.0024691486698175,0.4262868565717141,0.2697185857616014,47e21893,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC,CogCryst,False,False,True,0.1466060885263169,0.1361742071789327,-0.0159481234645328,195.0,-0.2281557157515175,1.0,-0.1087173240471467,b485c2b0,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC,CogCryst,False,False,True,0.4248916705839837,0.3980392791669201,0.1804602377375538,195.0,0.0501298663061492,0.2273863068465767,0.3372203384997077,0854812a,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv,CogCryst,False,True,False,0.4285706752083132,0.4053286614955856,0.1836320963415714,195.0,0.0538088709304787,0.2073963018490754,0.35062389561752,989cd96e,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv+demo,CogCryst,False,True,False,0.4655279102069119,0.4366095632825408,0.2163734272904161,195.0,0.0907661059290774,0.0749625187406296,0.3530081377583254,9af8a8bb,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC+bv+demo,CogCryst,False,True,False,0.2173719603139577,0.1961691900660617,0.0199158018600369,195.0,-0.1573898439638767,0.9995002498750624,-0.112917121300613,79e9acad,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,everything,CogCryst,False,True,False,0.4132112974826885,0.3834831724475557,0.1703372660201501,195.0,0.038449493204854,0.2458770614692653,0.2600229541052646,e6164041,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,bv+demo,sex,True,True,False,,,,,0.0,,,162123df,f8d84d1,1.0
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC,sex,True,False,True,,,,,-0.0863665389527458,,,f1dacf31,f8d84d1,0.9136334610472542
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_SC,sex,True,False,True,,,,,-0.1152618135376756,,,92352f59,f8d84d1,0.8847381864623244
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC+obs_SC,sex,True,False,True,,,,,-0.0461366538952745,,,426f6251,f8d84d1,0.9538633461047256
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_SC,sex,True,False,True,,,,,-0.0828544061302682,,,dd50ec9f,f8d84d1,0.9171455938697316
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_FC,sex,True,False,True,,,,,-0.1083971902937419,,,2dfc3743,f8d84d1,0.891602809706258
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC+bv+demo,sex,True,True,False,,,,,0.0,,,acdc7565,f8d84d1,1.0
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_SC+bv+demo,sex,True,True,False,,,,,0.0,,,2f500ad3,f8d84d1,1.0
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_SC+bv+demo,sex,True,True,False,,,,,0.0,,,fb44d855,f8d84d1,1.0
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_FC+bv+demo,sex,True,True,False,,,,,0.0,,,ef13c2fc,f8d84d1,1.0
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_FC+bv,sex,True,True,False,,,,,-0.1048850574712643,,,2aaf3a00,f8d84d1,0.8951149425287357
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,pred_SC+bv,sex,True,True,False,,,,,-0.097860791826309,,,ae45cbab,f8d84d1,0.902139208173691
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC,sex,True,False,True,,,,,-0.1198914431673052,,,663d01e5,f8d84d1,0.8801085568326947
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC,sex,True,False,True,,,,,-0.0713601532567049,,,19b5d278,f8d84d1,0.928639846743295
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv,sex,True,True,False,,,,,-0.0644955300127714,,,acd4bbff,f8d84d1,0.9355044699872286
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC+pred_SC+bv+demo,sex,True,True,False,,,,,-0.0114942528735632,,,40e90196,f8d84d1,0.9885057471264368
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_SC+pred_FC+bv+demo,sex,True,True,False,,,,,0.0,,,fa296129,f8d84d1,1.0
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,everything,sex,True,True,False,,,,,0.0,,,c35dbff8,f8d84d1,1.0
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,bv+demo,age,True,True,False,0.9999999999999996,0.9973731054100228,0.9999999999999996,195.0,0.0,1.0,,a894b548,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_FC,age,True,False,True,0.5183862683515676,0.5282865538476766,0.2348262644660985,195.0,-0.481613731648432,1.0,,aaf21073,f8d84d1,
downstream_br,Glasser,3,bayesian_ridge,bayesian_ridge,obs_SC,age,True,False,True,0.390301115810291,0.3933888264133541,0.1407056144487863,195.0,-0.6096988841897086,1.0,,709e87f1,f8d84d1,
